locality,Price,Number_bedrooms,Living_area
582181.8181818182,158000,1.0,35.0
450558.2916666667,158000,2.0,85.0
188000.0,158000,2.0,85.0
312892.24,165000,2.0,87.0
450558.2916666667,185000,2.0,54.0
250700.0,185000,2.0,82.0
349771.73913043475,190000,1.0,62.0
582181.8181818182,195000,1.0,54.0
353109.0909090909,195000,1.0,46.0
222692.85714285713,239000,1.0,79.0
450558.2916666667,265000,2.0,110.0
234497.6,275000,2.0,95.0
234497.6,310000,2.0,129.0
290221.22222222225,315000,1.0,86.0
312806.73333333334,320000,2.0,87.0
312892.24,450000,2.0,120.0
365954.0,467500,2.0,126.0
303991.0350877193,494500,3.0,116.0
303991.0350877193,550800,3.0,158.0
312892.24,275000,2.0,90.0
1194274.548856549,725000,2.0,101.0
406545.58762886596,725000,2.0,92.0
251988.8108108108,275000,3.0,140.0
406545.58762886596,213000,1.0,50.0
312806.73333333334,233750,1.0,62.0
312806.73333333334,233750,1.0,62.0
312806.73333333334,238875,1.0,67.0
312806.73333333334,282000,2.0,76.0
312806.73333333334,345000,2.0,85.0
312806.73333333334,373500,2.0,119.0
234600.0,175000,1.0,73.0
331151.26666666666,418000,2.0,116.0
220160.29411764705,269000,2.0,83.0
223947.6820083682,285000,2.0,79.0
266615.53623188403,279000,2.0,92.0
223403.007518797,249000,2.0,81.0
225290.9836065574,169000,2.0,61.0
243642.85714285713,180000,2.0,81.0
316207.01754385966,199000,2.0,82.0
316207.01754385966,209000,2.0,85.0
223403.007518797,238000,3.0,106.0
328045.8333333333,254900,1.0,76.0
336947.5833333333,260000,2.0,97.0
243642.85714285713,279000,3.0,137.0
561397.9530791789,289000,1.0,76.0
373000.0,324000,2.0,89.0
261222.22222222222,224000,2.0,88.0
223947.6820083682,219000,2.0,96.0
223947.6820083682,249000,3.0,98.0
278905.9829059829,265000,2.0,78.0
331200.0,599000,2.0,119.0
377739.6296296296,695000,2.0,175.0
298001.2303030303,247500,4.0,240.0
322179.38181818184,289000,2.0,100.0
316207.01754385966,325000,3.0,150.0
278905.9829059829,340000,4.0,155.0
377739.6296296296,360000,3.0,137.0
225290.9836065574,430000,3.0,137.0
223947.6820083682,195000,2.0,85.0
1194274.548856549,229000,1.0,38.0
406545.58762886596,268000,1.0,52.0
251988.8108108108,335000,1.0,79.0
195756.94444444444,156000,1.0,55.0
230405.15217391305,245000,2.0,99.0
250700.0,265000,3.0,106.0
230405.15217391305,269000,3.0,110.0
273717.64705882355,277500,2.0,92.0
303991.0350877193,334950,2.0,110.0
339635.22222222225,359500,2.0,122.0
319814.86419753084,385000,2.0,110.0
365857.59493670886,395000,3.0,109.0
406545.58762886596,475000,2.0,90.0
1194274.548856549,675000,2.0,70.0
312806.73333333334,580000,2.0,86.0
319814.86419753084,165000,1.0,65.0
1194274.548856549,395000,1.0,49.0
1194274.548856549,445000,1.0,72.0
234600.0,460000,2.0,74.0
1194274.548856549,475000,2.0,90.0
1194274.548856549,480000,2.0,93.0
1194274.548856549,485000,2.0,76.0
1194274.548856549,545000,2.0,90.0
1194274.548856549,575000,2.0,75.0
1194274.548856549,599000,3.0,78.0
1194274.548856549,599000,2.0,64.0
1194274.548856549,625000,2.0,89.0
312892.24,675000,3.0,215.0
312806.73333333334,315000,2.0,98.0
340571.88679245283,325000,3.0,120.0
312806.73333333334,245000,1.0,60.0
312806.73333333334,275000,2.0,77.0
312806.73333333334,295000,2.0,77.0
312806.73333333334,315000,2.0,77.0
312806.73333333334,365000,2.0,85.0
406545.58762886596,239000,2.0,82.0
582181.8181818182,317000,2.0,62.0
353109.0909090909,109000,1.0,32.0
312892.24,274000,2.0,75.0
340571.88679245283,485000,2.0,134.0
365857.59493670886,495000,1.0,92.0
1194274.548856549,675000,2.0,62.0
309142.85714285716,210000,2.0,71.0
195756.94444444444,227350,2.0,109.0
303991.0350877193,230000,1.0,82.0
255300.0,234000,2.0,97.0
353109.0909090909,235000,1.0,79.0
262970.7931034483,242500,2.0,86.0
251988.8108108108,249000,3.0,120.0
365857.59493670886,269000,2.0,74.0
368200.0,275000,3.0,137.0
267111.25,299000,2.0,149.0
582181.8181818182,319000,2.0,64.0
284281.8617886179,325000,3.0,130.0
406545.58762886596,349000,2.0,65.0
393513.18518518517,349000,3.0,130.0
406545.58762886596,350000,1.0,51.0
262970.7931034483,435000,3.0,133.0
251988.8108108108,435000,2.0,114.0
312892.24,445000,2.0,81.0
251988.8108108108,445000,3.0,123.0
312892.24,485000,2.0,90.0
582181.8181818182,523000,3.0,133.0
582181.8181818182,545000,2.0,95.0
312806.73333333334,269750,1.0,66.0
312806.73333333334,304500,2.0,78.0
312806.73333333334,307000,2.0,78.0
312806.73333333334,309500,2.0,78.0
312806.73333333334,309500,2.0,80.0
312806.73333333334,312000,2.0,78.0
312806.73333333334,312000,2.0,80.0
312806.73333333334,312000,2.0,80.0
312806.73333333334,314500,2.0,80.0
312806.73333333334,314500,2.0,80.0
312892.24,219000,2.0,98.0
222692.85714285713,219000,2.0,66.0
312892.24,220000,2.0,75.0
296596.4285714286,235000,2.0,80.0
312892.24,239000,2.0,85.0
237585.77777777778,245000,1.0,95.0
312806.73333333334,249000,2.0,62.0
312892.24,249000,2.0,80.0
319814.86419753084,249000,2.0,65.0
582181.8181818182,253000,1.0,34.0
312892.24,259000,1.0,60.0
297411.76470588235,288000,2.0,100.0
312806.73333333334,299000,2.0,80.0
312892.24,299000,2.0,85.0
230405.15217391305,299000,3.0,102.0
340571.88679245283,299500,2.0,85.0
312806.73333333334,305000,2.0,94.0
312892.24,319000,2.0,106.0
582181.8181818182,320000,1.0,68.0
319814.86419753084,350000,2.0,66.0
406545.58762886596,395500,1.0,63.0
312892.24,435000,5.0,285.0
312892.24,469000,2.0,102.0
406545.58762886596,510000,3.0,101.0
365857.59493670886,525000,2.0,75.0
312806.73333333334,549000,3.0,104.0
312892.24,699000,3.0,137.0
312806.73333333334,325000,2.0,87.0
312806.73333333334,550000,2.0,142.0
251988.8108108108,225000,3.0,140.0
340571.88679245283,369500,2.0,109.0
340571.88679245283,369500,2.0,107.0
225290.9836065574,159000,1.0,65.0
316207.01754385966,269000,2.0,85.0
383317.22033898305,275000,3.0,100.0
329990.6976744186,299000,2.0,96.0
336947.5833333333,355000,2.0,85.0
266615.53623188403,158000,2.0,73.0
266431.0714285714,159000,2.0,90.0
223947.6820083682,169000,3.0,80.0
263391.8939393939,169000,2.0,73.0
220160.29411764705,195000,2.0,80.0
223403.007518797,199000,3.0,94.0
223403.007518797,205000,2.0,95.0
223403.007518797,225000,2.0,102.0
336947.5833333333,225000,2.0,79.0
223947.6820083682,245000,3.0,120.0
314589.95454545453,249000,2.0,65.0
223947.6820083682,269000,2.0,90.0
223947.6820083682,285500,2.0,75.0
246511.33333333334,290000,2.0,102.0
246511.33333333334,349000,3.0,155.0
298001.2303030303,375000,4.0,169.0
278645.376344086,285000,2.0,101.0
278645.376344086,299000,2.0,101.0
278645.376344086,311150,3.0,115.0
278645.376344086,360900,2.0,128.0
223947.6820083682,548000,4.0,307.0
278905.9829059829,229000,1.0,50.0
263391.8939393939,230000,2.0,73.0
223947.6820083682,247000,3.0,115.0
223947.6820083682,248000,2.0,85.0
278905.9829059829,249000,2.0,79.0
274946.2,249000,2.0,113.0
316720.0714285714,249000,2.0,75.0
266615.53623188403,262800,2.0,73.0
561397.9530791789,265000,1.0,63.0
223947.6820083682,265000,2.0,108.0
298001.2303030303,265000,2.0,122.0
298001.2303030303,265000,1.0,98.0
374064.0,269000,2.0,78.0
329990.6976744186,285000,2.0,115.0
266431.0714285714,289000,2.0,125.0
561397.9530791789,295000,2.0,102.0
223947.6820083682,299000,3.0,185.0
263391.8939393939,325000,2.0,92.0
373799.21875,347500,2.0,115.0
374064.0,375000,2.0,103.0
373799.21875,420000,2.0,141.0
374064.0,425000,2.0,100.0
383317.22033898305,625000,3.0,198.0
263391.8939393939,365000,2.0,128.0
561397.9530791789,289500,1.0,73.0
561397.9530791789,299500,1.0,77.0
284600.0,307500,2.0,128.0
274946.2,189000,1.0,62.0
223403.007518797,175000,3.0,120.0
266431.0714285714,185000,2.0,80.0
223947.6820083682,185000,2.0,98.0
357299.04132231406,199000,2.0,96.0
223947.6820083682,200000,2.0,93.0
223403.007518797,209000,2.0,80.0
266431.0714285714,218000,1.0,80.0
373799.21875,234000,1.0,75.0
293590.9090909091,299000,1.0,82.0
561397.9530791789,300000,1.0,56.0
293954.6041666667,315000,2.0,84.0
248916.08695652173,324500,3.0,116.0
223947.6820083682,325000,4.0,120.0
373799.21875,335000,3.0,119.0
357299.04132231406,347000,1.0,70.0
299697.0303030303,315500,2.0,114.0
299697.0303030303,315500,2.0,112.0
312806.73333333334,325000,3.0,99.0
230405.15217391305,325000,2.0,92.0
299697.0303030303,338500,2.0,120.0
299697.0303030303,369500,2.0,125.0
290833.3333333333,359000,2.0,106.0
319814.86419753084,85000,1.0,25.0
312892.24,105000,1.0,30.0
312806.73333333334,135000,1.0,45.0
312806.73333333334,139000,1.0,32.0
312892.24,139000,1.0,56.0
234497.6,144500,2.0,75.0
312806.73333333334,145000,1.0,41.0
312806.73333333334,150000,1.0,45.0
450558.2916666667,150000,2.0,70.0
312892.24,165000,3.0,97.0
284281.8617886179,165000,3.0,89.0
312806.73333333334,169000,2.0,86.0
312806.73333333334,175000,1.0,32.0
312892.24,175000,1.0,38.0
319814.86419753084,175000,1.0,33.0
312806.73333333334,179000,1.0,74.0
312892.24,179000,2.0,62.0
340571.88679245283,190000,2.0,61.0
312892.24,199000,2.0,86.0
284281.8617886179,199000,2.0,84.0
340571.88679245283,209000,1.0,56.0
312892.24,209000,2.0,71.0
331151.26666666666,215000,2.0,85.0
312892.24,219000,2.0,73.0
312892.24,239000,1.0,80.0
194500.0,199000,2.0,101.0
303991.0350877193,255000,1.0,50.0
303991.0350877193,274500,2.0,85.0
303991.0350877193,279500,2.0,85.0
299697.0303030303,349500,2.0,121.0
303991.0350877193,505000,2.0,102.0
324633.6818181818,349000,2.0,65.0
286667.04545454547,99000,1.0,20.0
312892.24,135000,1.0,39.0
312806.73333333334,159000,1.0,35.0
207000.0,189000,2.0,90.0
312806.73333333334,199000,2.0,57.0
207000.0,225000,2.0,115.0
312892.24,245000,3.0,133.0
353109.0909090909,399900,3.0,89.0
220160.29411764705,225000,2.0,72.0
316207.01754385966,315000,3.0,186.0
314625.22388059704,375000,3.0,170.0
223403.007518797,239000,3.0,98.0
298001.2291666667,195000,1.0,62.0
316207.01754385966,375000,2.0,107.0
315000.0,495000,4.0,235.0
223403.007518797,195000,3.0,101.0
223947.6820083682,268000,2.0,96.0
316207.01754385966,329000,2.0,79.0
316207.01754385966,379000,2.0,111.0
223947.6820083682,139500,2.0,70.0
225290.9836065574,169000,2.0,81.0
266615.53623188403,175000,1.0,60.0
263391.8939393939,189000,2.0,90.0
244000.0,200000,1.0,65.0
287257.9512195122,219000,2.0,85.0
266615.53623188403,239000,2.0,87.0
223947.6820083682,255000,2.0,110.0
278905.9829059829,275000,2.0,110.0
561397.9530791789,345000,2.0,104.0
347802.77777777775,410000,1.0,100.0
373799.21875,595000,4.0,170.0
313537.6923076923,219000,1.0,115.0
237585.77777777778,230000,2.0,65.0
365954.0,236000,2.0,100.0
349771.73913043475,245000,2.0,59.0
312806.73333333334,247000,1.0,45.0
340571.88679245283,247205,2.0,79.0
450558.2916666667,249000,1.0,55.0
312892.24,259000,2.0,68.0
312892.24,275000,2.0,74.0
237585.77777777778,279000,2.0,90.0
340571.88679245283,280175,2.0,90.0
312892.24,288000,2.0,80.0
349771.73913043475,290000,2.0,85.0
450558.2916666667,295000,2.0,131.0
406545.58762886596,295000,2.0,77.0
230405.15217391305,299000,2.0,89.0
230405.15217391305,303805,2.0,89.0
340571.88679245283,307650,3.0,112.0
365954.0,315000,3.0,132.0
233000.0,335000,3.0,279.0
340571.88679245283,340620,3.0,148.0
309142.85714285716,349000,2.0,108.0
237585.77777777778,350000,2.0,90.0
312892.24,365000,2.0,83.0
230405.15217391305,365000,3.0,109.0
312892.24,398000,2.0,92.0
349771.73913043475,425000,3.0,96.0
312892.24,439000,3.0,87.0
393513.18518518517,444018,1.0,149.0
312892.24,450000,2.0,118.0
319814.86419753084,485000,2.0,77.0
365857.59493670886,485000,3.0,128.0
319814.86419753084,495000,2.0,80.0
312806.73333333334,519000,2.0,96.0
406545.58762886596,525000,2.0,80.0
353109.0909090909,549000,3.0,130.0
365857.59493670886,560000,3.0,125.0
1194274.548856549,625000,2.0,89.0
1194274.548856549,638000,2.0,81.0
1194274.548856549,675000,2.0,70.0
253489.47368421053,155000,2.0,83.0
316207.01754385966,164000,2.0,84.0
225290.9836065574,169000,2.0,120.0
223947.6820083682,180000,2.0,82.0
314625.22388059704,219000,2.0,100.0
225290.9836065574,228500,2.0,103.0
373799.21875,295000,2.0,110.0
561397.9530791789,299000,2.0,78.0
316207.01754385966,299000,3.0,105.0
223403.007518797,319000,2.0,95.0
292334.375,395000,2.0,95.0
329990.6976744186,339000,2.0,109.0
316207.01754385966,233400,2.0,96.0
347802.77777777775,189500,1.0,72.0
248916.08695652173,194000,3.0,115.0
298001.2303030303,215000,3.0,131.0
561397.9530791789,219500,1.0,60.0
347802.77777777775,219500,1.0,72.0
223947.6820083682,224000,3.0,109.0
316207.01754385966,229000,2.0,96.0
329990.6976744186,249000,2.0,85.0
561397.9530791789,250000,1.0,70.0
223403.007518797,250000,2.0,92.0
340708.06451612903,259000,2.0,80.0
561397.9530791789,269000,2.0,60.0
316207.01754385966,289000,2.0,103.0
252629.2857142857,292520,2.0,92.0
322179.38181818184,298000,2.0,85.0
252629.2857142857,301790,2.0,91.0
229285.7142857143,235000,2.0,110.0
293954.6041666667,375000,3.0,90.0
289518.25,199000,2.0,90.0
223947.6820083682,235000,2.0,86.0
270857.14285714284,155000,1.0,75.0
223947.6820083682,185000,2.0,75.0
223947.6820083682,195000,2.0,108.0
266431.0714285714,215000,2.0,70.0
266431.0714285714,215000,2.0,65.0
223403.007518797,215000,2.0,85.0
210933.33333333334,216000,2.0,79.0
220160.29411764705,219000,2.0,80.0
223947.6820083682,241600,2.0,91.0
278946.0487804878,264000,1.0,116.0
610179.0666666667,269000,3.0,90.0
266615.53623188403,274500,2.0,98.0
312806.73333333334,200000,2.0,85.0
319814.86419753084,110000,1.0,30.0
251988.8108108108,125000,1.0,70.0
251988.8108108108,129000,1.0,60.0
230405.15217391305,150000,2.0,104.0
312892.24,150000,1.0,56.0
159500.0,159500,1.0,81.0
353109.0909090909,160000,2.0,68.0
312806.73333333334,169000,2.0,105.0
312806.73333333334,175000,1.0,56.0
349771.73913043475,178000,1.0,43.0
292846.1538461539,180000,2.0,80.0
251988.8108108108,195000,2.0,70.0
312892.24,199900,1.0,69.0
230405.15217391305,209000,2.0,129.0
230405.15217391305,218500,2.0,95.0
251988.8108108108,219000,2.0,91.0
251988.8108108108,225000,2.0,100.0
324633.6818181818,249000,2.0,60.0
251988.8108108108,249000,2.0,91.0
273717.64705882355,249000,3.0,98.0
312892.24,250000,2.0,87.0
312892.24,269000,2.0,90.0
349771.73913043475,269000,2.0,88.0
349771.73913043475,279000,2.0,88.0
312892.24,297000,2.0,96.0
406545.58762886596,300000,3.0,113.0
312892.24,315000,2.0,82.0
312892.24,320000,3.0,114.0
309142.85714285716,325000,2.0,99.0
312806.73333333334,335000,2.0,75.0
312892.24,339000,2.0,112.0
312806.73333333334,347500,2.0,70.0
365857.59493670886,365000,2.0,80.0
251988.8108108108,365000,2.0,108.0
312806.73333333334,225000,1.0,51.0
337468.75,229950,2.0,107.0
303991.0350877193,260000,2.0,115.0
312806.73333333334,279000,2.0,64.0
286667.04545454547,279000,2.0,66.0
303991.0350877193,289000,2.0,93.0
319814.86419753084,290000,2.0,73.0
319814.86419753084,290000,2.0,58.0
298001.2303030303,175000,2.0,85.0
357299.04132231406,185000,1.0,70.0
340708.06451612903,223000,2.0,91.0
316207.01754385966,235000,2.0,84.0
561397.9530791789,456783,2.0,93.0
374064.0,260000,2.0,80.0
379416.6818181818,429800,3.0,140.0
379416.6818181818,430300,3.0,144.0
379416.6818181818,475500,3.0,172.0
278645.376344086,272000,3.0,102.0
263391.8939393939,289000,3.0,105.0
223403.007518797,329000,2.0,130.0
316207.01754385966,339000,2.0,108.0
358126.6666666667,448000,2.0,150.0
561397.9530791789,465000,3.0,101.0
561397.9530791789,495000,2.0,93.0
561397.9530791789,680000,2.0,120.0
266431.0714285714,325000,2.0,85.0
329990.6976744186,128000,1.0,53.0
278905.9829059829,149000,1.0,31.0
223947.6820083682,168000,2.0,82.0
223403.007518797,180000,3.0,90.0
223947.6820083682,199000,2.0,81.0
223403.007518797,199000,3.0,94.0
223403.007518797,206500,3.0,109.0
223403.007518797,210000,2.0,85.0
253489.47368421053,234500,2.0,90.0
263391.8939393939,239000,1.0,88.0
278905.9829059829,250000,3.0,152.0
263391.8939393939,250000,2.0,90.0
254760.86956521738,265000,2.0,87.0
383317.22033898305,275000,3.0,86.0
610179.0666666667,279000,2.0,92.0
284600.0,312500,2.0,111.0
252629.2857142857,314500,2.0,93.0
374064.0,328000,2.0,105.0
374064.0,335000,2.0,105.0
357299.04132231406,387000,2.0,82.0
314625.22388059704,219000,2.0,85.0
314625.22388059704,229000,2.0,92.0
298001.2291666667,229000,2.0,65.0
230695.0,236000,2.0,85.0
246511.33333333334,241772,1.0,67.0
253489.47368421053,281200,2.0,116.0
253489.47368421053,282950,1.0,124.0
284600.0,299000,3.0,113.0
329990.6976744186,299000,2.0,88.0
252629.2857142857,374500,3.0,130.0
340708.06451612903,407450,2.0,94.0
274946.2,275000,2.0,93.0
225290.9836065574,160000,2.0,96.0
306641.6666666667,285500,2.0,97.0
306641.6666666667,285500,2.0,104.0
253489.47368421053,310000,2.0,88.0
306641.6666666667,365500,3.0,141.0
293590.9090909091,233000,1.0,69.0
293590.9090909091,240000,1.0,69.0
293590.9090909091,242000,1.0,69.0
1194274.548856549,675000,2.0,55.0
582181.8181818182,719000,2.0,83.0
312806.73333333334,330000,2.0,85.0
312892.24,179000,2.0,51.0
340571.88679245283,208000,1.0,50.0
273717.64705882355,244000,3.0,122.0
312806.73333333334,282000,2.0,76.0
250700.0,299000,1.0,85.0
1194274.548856549,355000,1.0,56.0
450558.2916666667,486000,2.0,107.0
1194274.548856549,595000,2.0,85.0
195756.94444444444,227350,2.0,109.0
353109.0909090909,135000,1.0,35.0
251988.8108108108,160000,2.0,82.0
254307.88888888888,161000,3.0,85.0
406545.58762886596,185000,2.0,43.0
340571.88679245283,193000,2.0,87.0
450558.2916666667,199000,2.0,82.0
365857.59493670886,215000,2.0,70.0
340571.88679245283,227000,3.0,96.0
337468.75,229950,2.0,107.0
286667.04545454547,229950,2.0,70.0
312892.24,258500,2.0,68.0
251988.8108108108,260000,2.0,93.0
274946.2,310000,2.0,88.0
225290.9836065574,169000,2.0,72.0
263391.8939393939,215000,2.0,81.0
223947.6820083682,229000,2.0,88.0
243642.85714285713,229000,2.0,88.0
223947.6820083682,499000,4.0,265.0
316207.01754385966,275000,2.0,88.0
278645.376344086,289000,2.0,83.0
295375.7631578947,207750,1.0,62.0
298001.2291666667,285000,2.0,85.0
329990.6976744186,289000,2.0,87.0
561397.9530791789,399000,3.0,121.0
561397.9530791789,409000,3.0,121.0
340708.06451612903,412500,2.0,101.0
340708.06451612903,434500,3.0,118.0
561397.9530791789,449000,3.0,137.0
340708.06451612903,462000,2.0,122.0
315000.0,238000,2.0,90.0
319814.86419753084,170000,1.0,64.0
303991.0350877193,195000,2.0,90.0
365954.0,199000,2.0,111.0
286667.04545454547,199000,1.0,43.0
312892.24,249000,2.0,94.0
319814.86419753084,265000,2.0,64.0
301882.5,265000,2.0,101.0
290221.22222222225,269000,2.0,90.0
312892.24,280000,1.0,69.0
450558.2916666667,310000,4.0,154.0
312806.73333333334,345000,2.0,319.0
312892.24,375000,4.0,172.0
340571.88679245283,389000,4.0,177.0
1194274.548856549,395000,1.0,67.0
406545.58762886596,435000,3.0,111.0
365857.59493670886,460000,1.0,70.0
319814.86419753084,479000,3.0,120.0
1194274.548856549,595000,2.0,94.0
1194274.548856549,595000,2.0,94.0
1194274.548856549,625000,2.0,89.0
1194274.548856549,627000,2.0,65.0
1194274.548856549,649000,3.0,105.0
1194274.548856549,650000,2.0,78.0
1194274.548856549,675000,2.0,70.0
1194274.548856549,695000,3.0,93.0
329990.6976744186,289000,2.0,90.0
223947.6820083682,189000,2.0,100.0
278946.0487804878,197000,2.0,69.0
278946.0487804878,198000,2.0,77.0
278645.376344086,220000,1.0,71.0
278645.376344086,220000,1.0,68.0
278645.376344086,235000,2.0,75.0
223947.6820083682,239000,3.0,128.0
278946.0487804878,255000,2.0,100.0
248916.08695652173,259000,3.0,100.0
373799.21875,279000,2.0,100.0
373799.21875,279000,2.0,120.0
314625.22388059704,375000,3.0,198.0
278946.0487804878,378000,3.0,207.0
298001.2303030303,489000,2.0,125.0
561397.9530791789,625000,2.0,167.0
312806.73333333334,247250,1.0,61.0
312806.73333333334,249750,1.0,61.0
312806.73333333334,252250,1.0,61.0
312806.73333333334,254500,1.0,67.0
312806.73333333334,254750,1.0,61.0
312806.73333333334,254750,1.0,66.0
312806.73333333334,257000,1.0,67.0
312806.73333333334,257250,1.0,61.0
312806.73333333334,257250,1.0,66.0
312806.73333333334,259500,1.0,67.0
312806.73333333334,259750,1.0,66.0
312806.73333333334,259750,1.0,61.0
312806.73333333334,262250,1.0,66.0
312806.73333333334,262250,1.0,66.0
312806.73333333334,264500,1.0,74.0
312806.73333333334,264750,1.0,66.0
312806.73333333334,264750,1.0,61.0
312806.73333333334,267000,1.0,70.0
312806.73333333334,269500,1.0,70.0
312806.73333333334,269500,1.0,70.0
